Country,Item,Year,Value
Indonesia,Vegetables,1978,15.77
Moldova,"Fish, Seafood",2008,15.77
Gambia,"Fish, Seafood",1973,15.76
Myanmar,Food supply (kcal/100/capita/day),1988,15.76
Sri Lanka,"Fish, Seafood",1988,15.75
Bangladesh,Milk - Excluding Butter,1978,15.74
Mauritius,Starchy Roots,1988,15.74
Nicaragua,Pulses,1973,15.74
Norway,Animal fats,2008,15.74
Switzerland,"Fish, Seafood",2003,15.74
Djibouti,Food supply (kcal/100/capita/day),1993,15.74
Democratic Republic of the Congo,Vegetables,1963,15.73
El Salvador,Pulses,2003,15.73
Kyrgyzstan,Sugar & Sweeteners,1993,15.73
Nicaragua,Pulses,2003,15.73
Paraguay,Sugar & Sweeteners,1963,15.73
Guatemala,Meat,1993,15.72
Haiti,Milk - Excluding Butter,2008,15.72
Turkey,Meat,1973,15.72
Albania,Sugar & Sweeteners,1973,15.71
Cameroon,"Fish, Seafood",2008,15.7
China,Milk - Excluding Butter,2003,15.69
Maldives,Food supply (kcal/100/capita/day),1963,15.69
Hungary,Eggs,2008,15.68
Kenya,Alcoholic Beverages,1993,15.68
Guinea-Bissau,Food supply (kcal/100/capita/day),1973,15.68
Algeria,Starchy Roots,1968,15.67
Switzerland,Animal fats,2003,15.67
Uganda,Sugar & Sweeteners,1968,15.67
Belarus,Eggs,2008,15.66
Namibia,Sugar & Sweeteners,2008,15.66
Philippines,Milk - Excluding Butter,2013,15.66
Cameroon,Meat,2008,15.65
Lesotho,Meat,1998,15.64
Angola,Food supply (kcal/100/capita/day),1993,15.64
Brazil,Pulses,1998,15.63
Czechia,Animal fats,1963,15.63
Iceland,Animal fats,2013,15.63
Slovakia,Animal fats,1963,15.63
Albania,Meat,1988,15.62
Norway,Animal fats,1988,15.62
Cabo Verde,Food supply (kcal/100/capita/day),1968,15.62
Chile,"Fish, Seafood",1973,15.61
Iraq,Milk - Excluding Butter,1993,15.61
Canada,"Fish, Seafood",1963,15.6
Nicaragua,Meat,1963,15.6
Costa Rica,Alcoholic Beverages,1978,15.58
Ethiopia,Food supply (kcal/100/capita/day),1978,15.58
Mauritius,Fruits - Excluding Wine,1988,15.57
Gabon,Sugar & Sweeteners,2013,15.56
Turkey,Meat,1983,15.56
Angola,Sugar & Sweeteners,1978,15.55
Azerbaijan,Meat,1993,15.55
United Republic of Tanzania,Pulses,1988,15.55
Yemen,Meat,1988,15.55
Belize,"Fish, Seafood",2008,15.53
Zimbabwe,Meat,1963,15.53
Myanmar,Food supply (kcal/100/capita/day),1978,15.53
Indonesia,Sugar & Sweeteners,1983,15.52
Lebanon,Pulses,1983,15.52
Mauritius,Starchy Roots,1993,15.52
Brunei,Eggs,1998,15.51
Denmark,Eggs,1998,15.5
Vanuatu,Sugar & Sweeteners,2003,15.5
Slovakia,Animal fats,1993,15.49
Angola,Milk - Excluding Butter,2003,15.48
Egypt,"Fish, Seafood",2003,15.48
Finland,Animal fats,1988,15.48
Iraq,Sugar & Sweeteners,1998,15.48
Ivory Coast,"Fish, Seafood",2013,15.48
Lesotho,Sugar & Sweeteners,1998,15.48
Nicaragua,Pulses,1998,15.48
Afghanistan,Meat,1973,15.47
Zambia,Meat,1973,15.46
Iran,Starchy Roots,1978,15.45
United States of America,Eggs,1978,15.45
Ghana,Alcoholic Beverages,1968,15.44
Guyana,Meat,1963,15.44
Malawi,Alcoholic Beverages,1998,15.43
Russia,Eggs,2013,15.43
Mongolia,Starchy Roots,1978,15.42
Guinea-Bissau,Food supply (kcal/100/capita/day),1968,15.42
Ghana,Alcoholic Beverages,1983,15.41
Myanmar,Meat,2003,15.41
Burkina Faso,Milk - Excluding Butter,1968,15.4
Indonesia,Vegetables,1983,15.4
Belize,Pulses,2013,15.38
Malawi,Pulses,1988,15.38
Suriname,Vegetables,1973,15.38
Benin,Milk - Excluding Butter,1998,15.37
Burkina Faso,Starchy Roots,1968,15.37
South Korea,Starchy Roots,1998,15.37
United States of America,"Fish, Seafood",1973,15.37
Cameroon,"Fish, Seafood",2013,15.36
Chad,Meat,1998,15.36
Central African Republic,Milk - Excluding Butter,1983,15.35
Denmark,Eggs,2013,15.35
Israel,Eggs,1993,15.35
Poland,Animal fats,1998,15.35
Djibouti,Food supply (kcal/100/capita/day),1983,15.35
Angola,"Fish, Seafood",2013,15.34
Sudan,Meat,1988,15.34
Czechia,Eggs,1973,15.33
Haiti,Meat,2003,15.33
Lesotho,Vegetables,1963,15.33
Slovakia,Eggs,1973,15.33
Myanmar,Food supply (kcal/100/capita/day),1963,15.33
Bangladesh,Vegetables,1963,15.32
Zimbabwe,Vegetables,1983,15.32
Zimbabwe,Fruits - Excluding Wine,2013,15.32
Botswana,Pulses,1973,15.31
Ivory Coast,"Fish, Seafood",2003,15.31
Mozambique,Vegetables,2008,15.31
Netherlands,Eggs,2008,15.31
Burkina Faso,Pulses,2008,15.3
Chad,Fruits - Excluding Wine,1993,15.3
Costa Rica,Starchy Roots,1983,15.3
Kenya,Pulses,2013,15.3
Paraguay,Pulses,1988,15.3
Senegal,Sugar & Sweeteners,1998,15.3
Bangladesh,Starchy Roots,1988,15.29
Cambodia,Starchy Roots,1983,15.29
France,Eggs,2003,15.29
Norway,Animal fats,2013,15.29
South Korea,"Fish, Seafood",1963,15.28
Algeria,Food supply (kcal/100/capita/day),1963,15.28
Cameroon,Milk - Excluding Butter,2013,15.27
Honduras,Alcoholic Beverages,1988,15.27
Nigeria,Milk - Excluding Butter,1978,15.27
Ghana,Food supply (kcal/100/capita/day),1983,15.27
Democratic Republic of the Congo,Vegetables,1973,15.25
Slovenia,Animal fats,2003,15.25
Slovenia,Animal fats,2013,15.25
Suriname,Starchy Roots,1978,15.24
Bahamas,"Fish, Seafood",1968,15.23
Denmark,Eggs,1993,15.23
France,Animal fats,2013,15.23
Cameroon,Milk - Excluding Butter,2003,15.22
Gambia,Starchy Roots,1963,15.22
Canada,Animal fats,1998,15.21
Chad,Meat,1993,15.21
Lesotho,Meat,1968,15.21
Turkey,Meat,1968,15.21
Bangladesh,Milk - Excluding Butter,2003,15.2
Iceland,Animal fats,1963,15.2
Solomon Islands,Meat,1978,15.2
Belarus,Eggs,1998,15.19
Botswana,Fruits - Excluding Wine,1983,15.18
Cambodia,Meat,1998,15.17
Chile,"Fish, Seafood",2008,15.17
Ethiopia,Alcoholic Beverages,2013,15.17
Switzerland,Animal fats,2008,15.17
Ethiopia,Food supply (kcal/100/capita/day),1973,15.17
Australia,Animal fats,1963,15.16
Albania,Meat,1978,15.15
Albania,Meat,1983,15.15
Togo,Pulses,2013,15.15
Angola,Sugar & Sweeteners,2003,15.14
Cambodia,Meat,1993,15.14
Chile,"Fish, Seafood",1983,15.14
Switzerland,"Fish, Seafood",1998,15.14
Cameroon,Milk - Excluding Butter,1993,15.13
Djibouti,Meat,1993,15.13
Niger,Vegetables,1968,15.13
South Africa,Starchy Roots,1963,15.12
Vietnam,Starchy Roots,2003,15.12
Benin,Pulses,2008,15.11
Mali,Meat,1963,15.1
South Korea,Fruits - Excluding Wine,1973,15.09
Ukraine,Eggs,2008,15.09
Belize,Starchy Roots,1973,15.08
Guatemala,Pulses,2013,15.08
Israel,"Fish, Seafood",1978,15.08
Rwanda,Milk - Excluding Butter,1983,15.08
United States of America,Eggs,1983,15.08
Ethiopia,Food supply (kcal/100/capita/day),1993,15.08
Canada,"Fish, Seafood",1968,15.07
Jordan,Starchy Roots,1993,15.07
Lebanon,Pulses,1988,15.07
Mauritius,Fruits - Excluding Wine,1973,15.07
South Korea,Sugar & Sweeteners,1978,15.07
Suriname,"Fish, Seafood",1983,15.07
Trinidad and Tobago,Pulses,1978,15.07
Zimbabwe,Starchy Roots,1998,15.07
Burkina Faso,Starchy Roots,2013,15.06
Central African Republic,Meat,1963,15.06
Haiti,Pulses,1973,15.06
China,Meat,1983,15.05
Bosnia and Herzegovina,Meat,1993,15.04
El Salvador,Meat,1993,15.04
New Zealand,Eggs,1983,15.04
United Arab Emirates,Eggs,1983,15.04
Australia,"Fish, Seafood",1983,15.03
Czechia,Eggs,2008,15.02
Cameroon,"Fish, Seafood",2003,15.01
Ivory Coast,Meat,2013,15.01
Philippines,Alcoholic Beverages,2003,15.01
Costa Rica,Alcoholic Beverages,1973,15
Malawi,Pulses,2013,15
Turkey,Sugar & Sweeteners,1963,15
Vanuatu,Sugar & Sweeteners,1998,15
Afghanistan,Starchy Roots,2003,14.99
Philippines,Alcoholic Beverages,2008,14.99
Bosnia and Herzegovina,Sugar & Sweeteners,2003,14.98
Cameroon,Meat,1988,14.98
Liberia,"Fish, Seafood",1973,14.97
Mexico,Eggs,2003,14.97
Vanuatu,Alcoholic Beverages,1983,14.97
Burkina Faso,Pulses,2013,14.96
Norway,Animal fats,1963,14.96
Egypt,Starchy Roots,1978,14.95
Vietnam,Meat,1988,14.95
Brunei,Eggs,2008,14.94
Djibouti,Alcoholic Beverages,1978,14.94
Iran,Meat,1973,14.94
Rwanda,Alcoholic Beverages,2008,14.94
Thailand,Meat,1963,14.94
Benin,"Fish, Seafood",1973,14.93
Denmark,Eggs,1988,14.93
Philippines,Alcoholic Beverages,2013,14.93
Bermuda,Eggs,2013,14.92
Djibouti,Fruits - Excluding Wine,2003,14.92
Ethiopia,Milk - Excluding Butter,1993,14.92
Myanmar,"Fish, Seafood",1988,14.92
Malaysia,Starchy Roots,2013,14.91
Bulgaria,Eggs,1988,14.9
Azerbaijan,Sugar & Sweeteners,1998,14.89
Botswana,Pulses,1968,14.89
Cambodia,Alcoholic Beverages,2008,14.89
Mongolia,Vegetables,1983,14.89
Taiwan,Milk - Excluding Butter,1973,14.89
Afghanistan,Meat,1963,14.88
Albania,Meat,1968,14.88
Dominican Republic,Meat,1968,14.88
Haiti,Pulses,1963,14.88
Indonesia,"Fish, Seafood",1988,14.88
Ireland,"Fish, Seafood",1978,14.88
Mali,Fruits - Excluding Wine,1968,14.88
New Zealand,Animal fats,2003,14.88
Nicaragua,Pulses,1983,14.88
France,Animal fats,1983,14.87
Kuwait,Starchy Roots,1978,14.87
Solomon Islands,Meat,1973,14.87
South Korea,Starchy Roots,1993,14.87
Bahamas,Starchy Roots,2013,14.86
Guinea-Bissau,Meat,1993,14.86
Bangladesh,Sugar & Sweeteners,1968,14.85
Laos,Alcoholic Beverages,2003,14.85
Guinea-Bissau,Meat,1998,14.84
Iceland,Animal fats,2008,14.84
Trinidad and Tobago,Alcoholic Beverages,1968,14.84
Bolivia,Alcoholic Beverages,1983,14.83
Slovakia,Eggs,2008,14.83
Indonesia,Milk - Excluding Butter,2013,14.82
Nicaragua,Vegetables,1973,14.82
Pakistan,Pulses,1963,14.82
Spain,Eggs,2003,14.82
Egypt,Sugar & Sweeteners,1968,14.79
Honduras,Meat,1993,14.79
Ivory Coast,"Fish, Seafood",1983,14.79
Philippines,Alcoholic Beverages,1998,14.79
Zambia,Meat,1963,14.79
Gambia,Vegetables,1968,14.78
Guinea-Bissau,Meat,2003,14.78
Lebanon,Alcoholic Beverages,1993,14.78
Ghana,Sugar & Sweeteners,2013,14.77
India,Pulses,1973,14.77
Sri Lanka,Starchy Roots,2003,14.77
Switzerland,Animal fats,1973,14.77
Angola,Meat,1998,14.76
Bangladesh,Fruits - Excluding Wine,1978,14.76
Ivory Coast,"Fish, Seafood",1998,14.76
Liberia,"Fish, Seafood",1978,14.76
Senegal,Sugar & Sweeteners,1978,14.76
Honduras,Starchy Roots,1968,14.75
Uruguay,Eggs,2008,14.75
Austria,Eggs,1978,14.74
Democratic Republic of the Congo,Meat,1988,14.74
Madagascar,Meat,2008,14.74
Malawi,Pulses,2003,14.74
Mozambique,Vegetables,1978,14.74
Burkina Faso,Starchy Roots,1988,14.73
Gambia,"Fish, Seafood",1968,14.73
Kenya,Sugar & Sweeteners,1968,14.73
Lesotho,Milk - Excluding Butter,1963,14.73
Belize,"Fish, Seafood",2003,14.72
Germany,"Fish, Seafood",1998,14.72
Germany,"Fish, Seafood",2008,14.71
Haiti,Pulses,1978,14.7
Liberia,"Fish, Seafood",1988,14.7
Pakistan,Starchy Roots,2008,14.7
Taiwan,Eggs,1998,14.7
Estonia,"Fish, Seafood",2013,14.69
Mongolia,Sugar & Sweeteners,2013,14.69
United States of America,Eggs,2003,14.69
Austria,Eggs,2013,14.68
Chile,"Fish, Seafood",2003,14.68
Croatia,"Fish, Seafood",2003,14.68
Rwanda,Milk - Excluding Butter,1988,14.68
Ivory Coast,Milk - Excluding Butter,1993,14.67
Guatemala,Eggs,2003,14.66
Gambia,Milk - Excluding Butter,1968,14.65
Haiti,Sugar & Sweeteners,1988,14.65
Namibia,Vegetables,1998,14.65
Iceland,Animal fats,1998,14.64
Luxembourg,Eggs,2013,14.64
Malawi,Pulses,2008,14.64
Zambia,"Fish, Seafood",1968,14.64
Albania,Starchy Roots,1993,14.63
Angola,Meat,1988,14.63
Costa Rica,Alcoholic Beverages,1983,14.63
Sudan,Sugar & Sweeteners,1968,14.63
Cabo Verde,Food supply (kcal/100/capita/day),1963,14.63
Switzerland,Animal fats,2013,14.62
Guatemala,Eggs,2013,14.61
Hungary,Eggs,1973,14.61
Kenya,Meat,2003,14.61
Nepal,Vegetables,1973,14.61
Benin,Meat,1983,14.6
Costa Rica,Starchy Roots,1988,14.6
Guatemala,Eggs,2008,14.6
Myanmar,Food supply (kcal/100/capita/day),1973,14.6
Tunisia,Meat,1973,14.59
Myanmar,Food supply (kcal/100/capita/day),1968,14.59
Czechia,Eggs,2003,14.58
Ivory Coast,"Fish, Seafood",1993,14.58
Nicaragua,Starchy Roots,1993,14.58
Timor-Leste,Fruits - Excluding Wine,2008,14.58
Turkey,Alcoholic Beverages,2008,14.58
United States of America,Eggs,2013,14.58
Guinea-Bissau,Milk - Excluding Butter,1963,14.57
Niger,Starchy Roots,2003,14.57
Zambia,Meat,1978,14.57
France,Eggs,1993,14.56
Ireland,Animal fats,1988,14.56
Mongolia,Vegetables,1973,14.56
Cyprus,"Fish, Seafood",1988,14.55
Ethiopia,Pulses,1973,14.55
Philippines,Milk - Excluding Butter,1973,14.55
Bangladesh,Vegetables,2003,14.54
Kyrgyzstan,Sugar & Sweeteners,2003,14.54
Sierra Leone,"Fish, Seafood",1963,14.54
United Kingdom,Eggs,1973,14.54
United Kingdom,Eggs,1978,14.54
Zimbabwe,Fruits - Excluding Wine,1963,14.54
Cameroon,Pulses,2003,14.53
Lesotho,Fruits - Excluding Wine,1963,14.53
Mexico,Pulses,1963,14.53
Nicaragua,Vegetables,1978,14.53
Benin,"Fish, Seafood",1968,14.52
France,Eggs,1983,14.52
Burkina Faso,Food supply (kcal/100/capita/day),1963,14.52
Austria,"Fish, Seafood",2008,14.51
Cameroon,Meat,2003,14.51
Gabon,Sugar & Sweeteners,2008,14.5
Pakistan,Meat,2008,14.49
Turkey,Pulses,1998,14.49
United Kingdom,Eggs,1963,14.49
Bahamas,"Fish, Seafood",1978,14.48
Mauritania,Pulses,1963,14.48
Sri Lanka,Sugar & Sweeteners,1978,14.48
Zimbabwe,Fruits - Excluding Wine,2008,14.48
Azerbaijan,Sugar & Sweeteners,2008,14.47
China,Eggs,1998,14.47
Ecuador,Alcoholic Beverages,1973,14.47
Myanmar,"Fish, Seafood",1998,14.47
Sudan,Sugar & Sweeteners,1993,14.47
Myanmar,"Fish, Seafood",1993,14.46
Togo,Alcoholic Beverages,1993,14.46
Canada,Eggs,1963,14.45
Malaysia,Meat,1968,14.45
Mauritius,Meat,1983,14.45
North Korea,Meat,1983,14.45
Bosnia and Herzegovina,Sugar & Sweeteners,1998,14.43
Thailand,Milk - Excluding Butter,1988,14.43
Trinidad and Tobago,"Fish, Seafood",1963,14.43
United Republic of Tanzania,Pulses,1978,14.43
Belarus,"Fish, Seafood",2003,14.42
Brazil,Pulses,1988,14.42
Kuwait,Starchy Roots,1973,14.42
India,Pulses,2013,14.4
Solomon Islands,Meat,1968,14.4
Fiji,Vegetables,1973,14.39
Haiti,Meat,2008,14.39
Honduras,Meat,1988,14.39
Austria,Eggs,1988,14.38
Botswana,Meat,1978,14.38
Solomon Islands,Meat,1983,14.38
Djibouti,Food supply (kcal/100/capita/day),1978,14.38
Laos,Alcoholic Beverages,2008,14.37
Lesotho,Fruits - Excluding Wine,1968,14.37
Poland,"Fish, Seafood",1988,14.37
Cameroon,Milk - Excluding Butter,2008,14.36
Malta,Alcoholic Beverages,1963,14.36
Philippines,Alcoholic Beverages,1993,14.36
United Republic of Tanzania,Pulses,1983,14.36
Chile,"Fish, Seafood",1963,14.35
Indonesia,Sugar & Sweeteners,1988,14.35
Djibouti,Vegetables,1978,14.34
Yemen,Starchy Roots,1993,14.34
Burkina Faso,Food supply (kcal/100/capita/day),1973,14.34
Georgia,Alcoholic Beverages,1998,14.33
Guinea-Bissau,Meat,1983,14.33
Mongolia,Starchy Roots,1973,14.33
Trinidad and Tobago,"Fish, Seafood",1978,14.33
Zimbabwe,Fruits - Excluding Wine,2003,14.33
China,"Fish, Seafood",1993,14.32
India,Pulses,1978,14.32
Kenya,Meat,2013,14.32
Bangladesh,Milk - Excluding Butter,1993,14.31
North Korea,Pulses,1978,14.31
Benin,"Fish, Seafood",2008,14.3
Mongolia,Sugar & Sweeteners,2008,14.3
Bermuda,Eggs,1993,14.29
Nicaragua,Vegetables,2013,14.29
Paraguay,Tea (including mate),2003,14.29
United Kingdom,Eggs,1968,14.29
Belize,Starchy Roots,2008,14.28
Malta,"Fish, Seafood",1988,14.28
Sudan,Starchy Roots,1973,14.28
North Korea,Meat,2003,14.27
Zimbabwe,Starchy Roots,1963,14.27
Mauritania,Pulses,1968,14.26
Nicaragua,Starchy Roots,2008,14.26
Russia,"Fish, Seafood",1993,14.26
Gambia,"Fish, Seafood",1988,14.25
United Arab Emirates,Starchy Roots,1998,14.25
Laos,Meat,1998,14.24
Ethiopia,Alcoholic Beverages,1983,14.23
Ghana,Meat,2008,14.23
Switzerland,Animal fats,1968,14.23
Tajikistan,Meat,2008,14.23
Iceland,Animal fats,1988,14.22
Senegal,Fruits - Excluding Wine,1988,14.22
Myanmar,"Fish, Seafood",1978,14.21
Denmark,Eggs,1983,14.2
Mauritius,Starchy Roots,1968,14.2
Australia,Animal fats,1968,14.19
Canada,Eggs,1968,14.19
Democratic Republic of the Congo,Milk - Excluding Butter,1998,14.19
Finland,Animal fats,1993,14.19
Laos,Alcoholic Beverages,1998,14.19
Laos,Vegetables,1978,14.18
Myanmar,"Fish, Seafood",1963,14.18
Russia,Eggs,2008,14.18
Burkina Faso,Starchy Roots,1973,14.17
Jordan,Starchy Roots,1983,14.17
Guinea-Bissau,Alcoholic Beverages,1963,14.16
New Zealand,Animal fats,1998,14.16
South Korea,Starchy Roots,1988,14.16
Zambia,Meat,1993,14.16
North Korea,Pulses,1988,14.15
Rwanda,Milk - Excluding Butter,1978,14.15
Gambia,"Fish, Seafood",1963,14.14
Angola,"Fish, Seafood",1968,14.13
France,Eggs,1978,14.13
Albania,Meat,1963,14.12
Brunei,Starchy Roots,1993,14.12
Cameroon,Milk - Excluding Butter,1983,14.12
Greece,Sugar & Sweeteners,1963,14.12
Madagascar,Meat,2013,14.12
Malawi,Alcoholic Beverages,2003,14.12
Rwanda,Milk - Excluding Butter,2003,14.12
Saudi Arabia,Starchy Roots,2008,14.12
North Korea,Pulses,1963,14.11
United States of America,"Fish, Seafood",1968,14.11
Philippines,Meat,1963,14.1
Switzerland,"Fish, Seafood",1993,14.1
Canada,Animal fats,1993,14.09
Mali,Sugar & Sweeteners,1998,14.09
Malta,Eggs,2003,14.09
Albania,Sugar & Sweeteners,1968,14.08
Guinea-Bissau,Meat,1988,14.08
Panama,"Fish, Seafood",2008,14.08
Austria,Eggs,1983,14.07
Bangladesh,"Fish, Seafood",2003,14.07
Cameroon,Meat,1993,14.07
Kazakhstan,Alcoholic Beverages,1998,14.07
Netherlands,"Fish, Seafood",1983,14.07
Japan,Meat,1968,14.06
Botswana,Pulses,2003,14.05
Mauritania,Fruits - Excluding Wine,1963,14.05
Sierra Leone,"Fish, Seafood",1998,14.05
Djibouti,Vegetables,1968,14.04
Haiti,Pulses,1968,14.04
Slovenia,Animal fats,1993,14.04
Latvia,Eggs,2013,14.03
Mali,Fruits - Excluding Wine,1963,14.03
Netherlands,Eggs,2013,14.03
Djibouti,Fruits - Excluding Wine,1978,14.02
Germany,Eggs,1968,14.02
Yemen,Sugar & Sweeteners,1973,14.02
Angola,"Fish, Seafood",1978,14.01
Ivory Coast,"Fish, Seafood",1963,14.01
Mozambique,Pulses,2013,14.01
Romania,Eggs,2008,14.01
Russia,Eggs,1993,14.01
Mauritius,"Fish, Seafood",1983,14
Netherlands,Eggs,1983,14
Turkey,Pulses,1993,14
Finland,Animal fats,1998,13.99
Mauritius,Starchy Roots,1978,13.99
Austria,Eggs,1998,13.98
North Korea,Meat,2013,13.98
Saudi Arabia,Starchy Roots,2003,13.98
United States of America,Eggs,2008,13.98
Cameroon,Milk - Excluding Butter,1998,13.97
Chad,Meat,1963,13.97
Indonesia,Sugar & Sweeteners,1993,13.97
Japan,Eggs,1968,13.97
Spain,Eggs,1978,13.97
United States of America,Eggs,1988,13.97
Burkina Faso,Meat,1998,13.96
Russia,Animal fats,1993,13.96
Senegal,Meat,1963,13.96
Guatemala,Meat,1988,13.95
Haiti,Milk - Excluding Butter,2003,13.95
Indonesia,Sugar & Sweeteners,1978,13.95
Myanmar,Pulses,2013,13.95
New Caledonia,"Fish, Seafood",1963,13.95
Sweden,Animal fats,1973,13.95
United Kingdom,Animal fats,1983,13.95
Zambia,Meat,2003,13.95
Austria,Eggs,1963,13.94
Namibia,"Fish, Seafood",2003,13.94
New Zealand,Animal fats,2013,13.94
Austria,Eggs,2008,13.93
Democratic Republic of the Congo,Milk - Excluding Butter,1983,13.93
New Zealand,Animal fats,2008,13.92
Albania,Meat,1973,13.91
Fiji,Meat,1963,13.91
Saudi Arabia,Starchy Roots,1993,13.91
Taiwan,Eggs,2003,13.91
Paraguay,Pulses,1973,13.9
United States of America,Eggs,1998,13.9
Bermuda,Eggs,1978,13.89
Germany,"Fish, Seafood",2003,13.89
Ireland,"Fish, Seafood",1988,13.89
Senegal,Fruits - Excluding Wine,1993,13.89
Vanuatu,Sugar & Sweeteners,1983,13.89
Austria,"Fish, Seafood",2013,13.88
Afghanistan,Starchy Roots,1993,13.86
Mauritius,"Fish, Seafood",1973,13.86
New Caledonia,"Fish, Seafood",1978,13.86
Nicaragua,Starchy Roots,2003,13.86
Angola,Meat,1983,13.85
Turkey,Alcoholic Beverages,2013,13.85
Ivory Coast,Meat,2008,13.84
India,Pulses,1983,13.83
Malta,Pulses,1968,13.83
Myanmar,Milk - Excluding Butter,1998,13.83
Indonesia,Sugar & Sweeteners,2008,13.82
Kuwait,Starchy Roots,1968,13.82
Kuwait,"Fish, Seafood",2013,13.82
Romania,Eggs,1983,13.82
Zambia,Meat,1998,13.82
Solomon Islands,Meat,2013,13.81
Taiwan,Starchy Roots,2008,13.81
France,Animal fats,1978,13.8
Mauritania,Pulses,2013,13.8
Myanmar,"Fish, Seafood",1973,13.8
Senegal,Sugar & Sweeteners,2008,13.8
South Korea,Starchy Roots,2003,13.8
Algeria,Meat,1983,13.79
Chile,"Fish, Seafood",1968,13.79
Kenya,Alcoholic Beverages,1998,13.79
Philippines,Meat,1978,13.79
Senegal,Fruits - Excluding Wine,1998,13.78
Suriname,Starchy Roots,1963,13.78
El Salvador,Alcoholic Beverages,1978,13.77
Guatemala,Pulses,1988,13.77
Kenya,Pulses,2003,13.77
Paraguay,Pulses,1983,13.76
Poland,"Fish, Seafood",1978,13.76
Dominican Republic,Pulses,1973,13.75
Sweden,Eggs,1988,13.75
Togo,"Fish, Seafood",1988,13.75
Austria,Eggs,1973,13.74
Haiti,Pulses,1988,13.74
Taiwan,Starchy Roots,2013,13.74
Togo,Alcoholic Beverages,2013,13.74
Bangladesh,Milk - Excluding Butter,1998,13.73
Belize,"Fish, Seafood",2013,13.73
Cameroon,Meat,1998,13.73
Cuba,"Fish, Seafood",1993,13.73
Sweden,Coffee and products,1973,13.73
Chad,Vegetables,1983,13.72
Ivory Coast,Meat,2003,13.72
Ukraine,"Fish, Seafood",1998,13.72
Bosnia and Herzegovina,Animal fats,1978,13.71
Croatia,Animal fats,1978,13.71
Montenegro,Animal fats,1978,13.71
Russia,Eggs,2003,13.71
Serbia,Animal fats,1978,13.71
Slovenia,Animal fats,1978,13.71
Spain,Eggs,2008,13.71
Cuba,Alcoholic Beverages,1963,13.7
Timor-Leste,Pulses,1973,13.7
Iceland,Animal fats,2003,13.69
Laos,Vegetables,1973,13.69
Sierra Leone,"Fish, Seafood",1988,13.69
Vietnam,Alcoholic Beverages,2008,13.69
Zambia,"Fish, Seafood",1963,13.69
Pakistan,Meat,1993,13.68
Mexico,Starchy Roots,1978,13.67
Bangladesh,Milk - Excluding Butter,1988,13.65
Ireland,Animal fats,1993,13.65
Kenya,Pulses,2008,13.65
Kenya,Meat,1993,13.65
Lebanon,Alcoholic Beverages,2013,13.65
Cuba,"Fish, Seafood",1968,13.64
Honduras,Alcoholic Beverages,1978,13.64
Ireland,Eggs,1963,13.64
Mozambique,Vegetables,1988,13.64
Brazil,Alcoholic Beverages,1968,13.63
Jamaica,Alcoholic Beverages,1963,13.63
Malawi,Sugar & Sweeteners,1998,13.63
Slovakia,Animal fats,1998,13.63
Djibouti,Meat,1988,13.62
Ethiopia,Meat,1973,13.62
Iceland,Animal fats,1968,13.62
Tunisia,"Fish, Seafood",2013,13.62
Burkina Faso,Meat,1993,13.61
Chad,Pulses,1968,13.61
Switzerland,"Fish, Seafood",1988,13.6
Democratic Republic of the Congo,Sugar & Sweeteners,2003,13.58
Fiji,Vegetables,1968,13.58
Kenya,Alcoholic Beverages,2003,13.58
Malawi,Pulses,1993,13.57
Portugal,Animal fats,2003,13.57
Myanmar,"Fish, Seafood",1983,13.56
Nicaragua,Vegetables,1968,13.56
Portugal,Animal fats,2013,13.56
Senegal,Sugar & Sweeteners,1993,13.56
Solomon Islands,Vegetables,2013,13.56
Yemen,Starchy Roots,1978,13.56
Chad,Meat,1968,13.55
Egypt,Sugar & Sweeteners,1963,13.55
Indonesia,Meat,2013,13.55
Saudi Arabia,Sugar & Sweeteners,1968,13.55
Sri Lanka,Vegetables,1968,13.55
